CS,Density,WC,pH,EC,F,G,Pollen_analysis,Viscosity,Purity,Price
6.16,1.7,18.69,4.09,0.87,24.95,42.28,Clover,4297.41,1.0,211.13
9.55,1.3,23.4,6.22,0.82,39.13,43.73,Eucalyptus,5914.47,0.66,456.11
2.06,1.74,21.61,5.82,0.72,46.15,29.61,Buckwheat,8967.01,0.66,452.92
6.46,1.49,15.02,5.2,0.83,25.37,32.83,Sage,9699.26,0.94,875.3
1.21,1.61,16.96,6.26,0.79,27.11,21.42,Thyme,9743.9,0.82,751.15
6.65,1.71,14.21,4.57,0.77,43.0,21.73,Lavender,4491.27,1.0,603.85
4.3,1.21,15.38,6.9,0.9,48.76,26.34,Clover,3979.66,0.66,139.71
4.62,1.6,19.5,7.02,0.87,27.45,20.25,Tupelo,6692.48,0.64,596.2
9.06,1.43,23.07,4.22,0.8,35.02,26.88,Clover,5787.77,1.0,211.13
5.24,1.44,23.44,3.17,0.7,38.25,35.99,Heather,4102.5,1.0,926.3
5.91,1.5,22.34,4.35,0.87,46.82,30.87,Avocado,8850.84,1.0,976.69
8.59,1.22,20.6,7.1,0.76,30.85,20.73,Sunflower,8532.98,0.66,581.85
7.83,1.78,18.35,6.06,0.75,36.62,44.62,Eucalyptus,4711.96,0.66,456.11
9.18,1.58,17.66,3.47,0.73,42.52,30.22,Lavender,3025.62,1.0,603.85
9.8,1.3,21.03,2.66,0.7,28.87,22.28,Tupelo,9584.27,0.61,570.91
6.73,1.62,21.43,2.91,0.83,38.38,23.3,Eucalyptus,8374.34,0.97,671.58
5.33,1.72,18.96,3.71,0.85,25.05,22.06,Orange Blossom,3961.29,1.0,251.38
8.72,1.26,22.15,2.79,0.87,44.77,44.61,Eucalyptus,3608.47,0.64,442.21
9.87,1.35,12.17,4.16,0.89,39.17,30.7,Borage,2916.15,0.84,627.1
7.58,1.24,14.84,5.88,0.87,33.99,25.68,Acacia,6800.23,0.68,370.46
8.48,1.79,19.75,3.64,0.74,44.31,43.33,Rosemary,3866.01,0.8,601.58
5.53,1.39,18.96,4.22,0.7,41.76,31.05,Rosemary,7342.45,1.0,754.98
8.81,1.72,14.35,4.62,0.81,29.1,27.85,Sage,8580.51,0.82,761.27
8.42,1.83,14.91,3.59,0.76,43.8,36.69,Acacia,2341.12,0.8,431.91
3.69,1.76,14.63,2.72,0.83,42.91,31.62,Rosemary,2459.79,0.64,479.2
1.01,1.8,23.64,4.48,0.77,20.48,37.53,Chestnut,8584.62,0.82,794.4
6.21,1.37,21.88,2.96,0.89,27.97,26.48,Sage,2437.82,1.0,926.3
1.03,1.6,12.59,4.36,0.76,32.35,28.9,Orange Blossom,3059.55,0.84,211.63
5.99,1.51,20.1,6.95,0.84,26.82,34.98,Alfalfa,9930.6,0.94,408.8
6.83,1.41,13.24,6.01,0.87,33.62,29.19,Rosemary,7524.99,1.0,754.98
9.74,1.26,19.77,4.56,0.88,28.35,20.08,Avocado,4570.31,0.8,778.25
4.24,1.26,24.5,5.64,0.82,42.92,41.84,Sage,5869.35,0.64,589.79
8.99,1.28,19.63,3.2,0.86,21.26,28.05,Blueberry,7293.78,0.82,777.84
8.83,1.41,12.36,5.28,0.73,37.93,38.22,Clover,7439.86,0.92,194.64
9.59,1.25,15.7,6.2,0.83,29.32,33.72,Orange Blossom,3606.73,0.66,166.35
8.55,1.41,17.09,3.78,0.8,48.75,30.64,Thyme,8047.9,1.0,916.22
4.06,1.84,15.97,3.68,0.9,47.95,29.79,Avocado,2547.22,0.82,802.69
9.58,1.24,17.15,5.54,0.78,24.02,34.13,Tupelo,9349.73,0.87,816.41
4.05,1.54,17.54,3.23,0.71,22.17,42.76,Rosemary,4934.8,1.0,754.98
1.39,1.38,12.27,6.72,0.73,40.29,35.57,Borage,3113.04,0.9,671.84
2.43,1.28,23.38,5.25,0.78,21.1,29.23,Rosemary,3624.97,0.66,499.59
8.3,1.62,19.38,6.19,0.7,25.24,26.22,Avocado,2361.85,0.64,619.92
6.03,1.33,22.24,6.62,0.87,41.75,20.4,Sunflower,9528.39,0.92,815.04
7.13,1.35,22.56,3.85,0.83,27.51,25.54,Manuka,9887.29,1.0,976.69
7.59,1.26,22.37,3.81,0.8,32.65,36.42,Wildflower,2925.68,0.84,270.95
1.74,1.54,20.89,6.54,0.81,41.37,39.95,Heather,3403.44,0.66,612.96
8.8,1.51,18.15,5.97,0.83,37.21,20.97,Eucalyptus,7758.12,0.66,456.11
9.12,1.74,14.38,7.39,0.71,43.54,22.17,Manuka,8714.08,0.64,621.87
9.37,1.62,16.86,5.77,0.8,34.37,23.49,Heather,4072.42,0.87,802.99
7.25,1.73,18.26,7.3,0.87,44.31,20.72,Clover,8382.52,0.64,134.43
1.92,1.79,23.66,7.47,0.75,22.61,31.2,Lavender,7278.69,0.66,399.58
8.95,1.48,22.51,4.16,0.74,25.62,32.88,Wildflower,8292.94,0.82,264.51
4.31,1.28,22.6,7.17,0.79,34.85,29.27,Thyme,8367.52,0.68,624.62
1.79,1.85,22.92,5.29,0.89,20.29,38.52,Tupelo,9946.12,0.64,594.33
7.49,1.49,21.3,4.11,0.73,29.13,42.42,Eucalyptus,4282.35,0.8,553.41
3.99,1.75,12.4,4.34,0.87,49.88,30.74,Thyme,6960.8,0.82,752.99
7.53,1.34,20.62,4.1,0.82,42.38,43.15,Manuka,6084.62,0.8,778.25
8.76,1.66,13.25,5.76,0.71,38.69,22.94,Lavender,1613.95,0.63,380.25
5.0,1.58,24.04,2.76,0.81,47.43,44.12,Rosemary,4241.19,0.95,714.93
6.06,1.76,20.0,4.17,0.82,25.09,27.28,Wildflower,2624.03,1.0,321.85
5.75,1.26,21.71,5.79,0.71,40.58,44.08,Lavender,7255.76,0.95,571.82
6.62,1.47,20.66,3.45,0.8,39.96,42.05,Thyme,5726.89,1.0,916.22
3.28,1.43,12.7,4.24,0.78,25.2,23.25,Acacia,5534.58,1.0,543.41
7.32,1.73,13.75,5.21,0.87,35.15,33.85,Rosemary,7145.55,0.68,514.7
6.33,1.56,19.8,3.04,0.76,31.6,24.92,Wildflower,8476.49,1.0,321.85
1.1,1.78,19.72,5.25,0.76,34.94,38.51,Heather,7524.6,0.68,631.49
2.85,1.43,14.73,3.63,0.76,44.29,20.19,Orange Blossom,4210.46,1.0,251.38
5.78,1.6,24.64,3.03,0.81,38.62,21.14,Clover,7026.65,1.0,211.13
5.34,1.32,24.21,4.27,0.81,22.22,42.07,Sage,4841.9,1.0,926.3
8.33,1.44,13.14,4.72,0.87,42.84,25.15,Orange Blossom,5652.36,1.0,251.38
7.79,1.4,15.31,2.92,0.72,24.92,39.66,Lavender,5389.4,0.9,544.62
6.56,1.69,14.48,3.5,0.81,37.9,38.62,Avocado,3666.52,1.0,976.69
2.15,1.63,18.38,6.22,0.76,45.16,28.98,Wildflower,7197.22,0.66,212.98
6.36,1.71,19.49,3.39,0.82,35.59,30.98,Orange Blossom,7525.81,1.0,251.38
5.01,1.3,21.79,4.25,0.89,29.19,20.85,Thyme,1957.5,1.0,916.22
3.26,1.29,23.99,6.92,0.76,20.76,35.33,Avocado,3904.27,0.66,646.3
5.01,1.54,18.97,6.46,0.72,37.28,38.38,Rosemary,6866.31,0.99,748.94
5.65,1.58,21.15,5.08,0.8,36.48,40.25,Wildflower,6522.53,0.97,311.22
5.05,1.57,18.01,7.23,0.87,37.85,29.94,Tupelo,3499.71,1.0,936.38
3.71,1.39,15.57,7.39,0.74,21.64,42.18,Acacia,1958.26,0.85,461.82
1.48,1.44,15.3,3.21,0.84,46.14,44.86,Acacia,2835.5,1.0,543.41
5.32,1.33,16.18,5.24,0.79,40.09,39.45,Lavender,7494.12,0.97,586.93
9.99,1.68,24.03,2.93,0.88,40.83,37.81,Clover,3613.3,0.66,139.71
3.34,1.51,17.14,3.44,0.81,48.1,28.82,Blueberry,5810.69,1.0,946.46
7.97,1.61,15.8,3.18,0.77,39.57,35.82,Acacia,9436.94,0.84,457.47
3.18,1.24,15.86,5.63,0.85,30.37,41.9,Acacia,9475.77,0.66,356.87
9.33,1.22,18.0,4.27,0.81,40.06,41.15,Tupelo,3365.51,1.0,936.38
8.22,1.49,14.26,5.52,0.76,36.6,29.42,Wildflower,3356.82,0.68,219.42
5.14,1.85,15.64,4.69,0.82,25.89,32.43,Avocado,6827.59,1.0,976.69
4.97,1.62,19.07,6.4,0.89,24.34,20.09,Sunflower,4275.58,0.95,838.98
6.75,1.76,12.04,5.23,0.79,38.75,40.3,Blueberry,3328.93,0.97,915.19
7.12,1.39,19.79,7.06,0.85,42.56,29.41,Thyme,9971.02,1.0,916.22
5.95,1.31,24.71,5.19,0.76,21.02,29.35,Chestnut,7046.18,0.97,939.52
8.83,1.48,24.93,6.74,0.88,43.65,31.74,Avocado,1566.83,0.64,619.92
3.54,1.73,16.95,2.88,0.74,37.65,37.24,Chestnut,6568.7,0.89,862.12
8.21,1.53,16.53,3.46,0.8,21.18,29.23,Avocado,3373.93,0.82,802.69
6.6,1.3,15.03,3.37,0.85,35.83,41.54,Sunflower,4684.98,1.0,885.99
7.67,1.45,21.35,5.53,0.76,27.26,28.98,Sunflower,2305.83,0.64,562.35
8.1,1.3,13.12,6.33,0.75,26.41,43.57,Heather,7346.92,0.64,589.79
5.85,1.63,21.29,3.01,0.88,37.72,29.09,Blueberry,7201.68,1.0,946.46
1.18,1.44,19.42,5.84,0.86,40.37,39.02,Blueberry,3154.54,0.9,853.62
1.38,1.64,16.2,3.85,0.83,49.63,43.99,Thyme,4842.6,0.8,730.06
2.57,1.58,22.26,5.89,0.8,24.83,35.39,Borage,6560.82,0.66,492.92
3.17,1.5,12.58,4.07,0.71,34.46,40.11,Heather,4229.19,0.82,756.63
3.34,1.71,20.97,3.27,0.78,46.29,31.16,Clover,9313.42,0.82,173.51
4.83,1.72,22.0,3.89,0.79,39.25,35.65,Chestnut,3292.98,1.0,966.61
6.72,1.84,24.1,4.08,0.9,48.81,25.3,Eucalyptus,3482.35,1.0,694.53
1.91,1.56,24.89,7.18,0.76,26.83,25.3,Chestnut,5900.78,0.66,639.64
8.77,1.3,24.26,2.69,0.9,30.44,35.67,Rosemary,9864.17,0.66,494.3
8.4,1.59,18.06,3.45,0.81,42.75,38.77,Tupelo,5212.79,1.0,936.38
3.99,1.75,14.44,6.43,0.79,32.78,33.44,Eucalyptus,7558.12,0.68,473.48
2.11,1.6,13.34,3.59,0.87,39.68,37.71,Avocado,5010.9,0.84,822.23
2.65,1.77,12.99,5.87,0.74,22.07,33.12,Acacia,3658.38,0.66,359.59
3.84,1.43,13.7,5.22,0.78,32.37,20.33,Avocado,7179.87,0.9,876.0
2.21,1.23,18.44,2.51,0.7,21.4,27.47,Wildflower,9852.17,0.64,204.28
8.49,1.76,18.19,6.36,0.71,37.06,32.17,Borage,2416.61,0.66,487.71
2.45,1.33,12.79,4.72,0.84,46.51,26.64,Acacia,7568.36,0.82,446.59
7.67,1.65,16.47,3.46,0.75,28.91,27.9,Thyme,1720.98,0.8,728.23
5.13,1.59,13.47,4.1,0.82,26.24,33.08,Buckwheat,7281.42,1.0,684.45
6.42,1.74,24.72,7.39,0.82,34.2,41.21,Thyme,3174.63,0.97,885.96
8.21,1.76,20.34,3.92,0.79,37.1,28.39,Orange Blossom,9857.86,0.82,204.84
1.63,1.64,12.46,4.53,0.75,28.96,29.67,Acacia,1876.88,0.8,431.91
6.15,1.37,21.19,7.36,0.81,39.56,41.69,Avocado,1561.47,1.0,976.69
6.02,1.57,21.32,3.2,0.86,20.72,30.27,Lavender,8184.54,1.0,603.85
4.51,1.72,12.87,6.01,0.85,23.42,38.3,Orange Blossom,7838.05,0.66,166.35
1.7,1.77,19.56,5.67,0.72,28.4,40.78,Clover,8933.56,0.64,134.43
3.55,1.26,12.16,6.82,0.72,43.84,44.42,Alfalfa,5215.26,0.64,275.45
9.25,1.52,18.17,3.95,0.8,33.18,43.79,Borage,9778.39,0.79,588.34
1.06,1.61,23.17,7.16,0.81,22.51,39.41,Heather,3636.23,0.66,612.96
6.27,1.82,22.69,4.23,0.83,29.59,28.5,Lavender,6029.35,1.0,603.85
9.15,1.55,17.77,5.86,0.76,35.85,32.14,Alfalfa,4739.34,0.89,385.85
1.74,1.25,19.68,4.89,0.85,20.12,26.24,Sage,4988.12,0.82,761.27
7.95,1.37,21.59,4.64,0.87,20.44,33.66,Eucalyptus,7609.5,1.0,694.53
9.37,1.22,12.0,7.23,0.76,25.76,20.78,Acacia,9764.73,0.61,331.32
7.16,1.46,13.14,7.12,0.79,31.23,39.79,Clover,1598.39,0.96,203.73
3.41,1.62,15.83,5.67,0.81,29.99,23.43,Clover,6923.52,0.64,134.43
4.78,1.84,14.13,5.12,0.85,27.97,21.1,Lavender,4238.96,0.64,384.48
2.64,1.41,24.66,6.4,0.77,43.81,25.79,Borage,9385.31,0.9,671.84
1.3,1.71,22.44,6.46,0.78,49.69,41.02,Heather,4612.81,0.64,589.79
8.93,1.32,24.44,5.66,0.87,34.22,36.77,Blueberry,5592.29,0.68,645.24
8.0,1.36,15.45,3.01,0.86,20.84,35.46,Manuka,3578.52,0.82,802.69
3.82,1.73,14.89,3.52,0.78,42.73,33.1,Chestnut,2725.12,0.82,794.4
6.42,1.75,13.68,2.65,0.73,27.45,36.6,Chestnut,7496.99,0.97,939.52
8.22,1.28,14.35,2.94,0.8,34.16,41.68,Blueberry,2462.66,0.63,595.99
3.32,1.8,15.08,5.38,0.74,30.92,36.34,Sage,9542.58,0.66,606.47
5.54,1.22,17.05,4.73,0.85,44.35,35.83,Sage,6410.04,1.0,926.3
4.83,1.54,15.24,3.78,0.75,25.21,25.18,Heather,7891.44,1.0,926.3
6.84,1.49,14.42,6.55,0.77,27.85,43.7,Clover,3812.01,0.95,199.93
9.46,1.41,18.04,6.83,0.89,44.83,30.37,Sunflower,9832.54,1.0,885.99
3.05,1.46,24.29,5.74,0.79,40.42,25.57,Sunflower,3652.49,0.66,586.28
6.23,1.31,22.83,2.97,0.77,29.86,31.8,Rosemary,6664.04,0.97,733.82
5.91,1.53,16.59,6.75,0.85,31.13,30.53,Rosemary,6456.96,0.99,748.94
5.51,1.23,22.74,4.49,0.84,33.86,25.03,Rosemary,2369.59,1.0,754.98
6.64,1.69,17.27,7.36,0.85,42.7,23.49,Orange Blossom,7645.75,1.0,251.38
6.66,1.56,13.91,7.29,0.82,48.06,39.68,Chestnut,9477.04,0.97,939.52
7.26,1.62,24.62,7.48,0.76,27.26,24.62,Orange Blossom,1887.25,0.61,153.27
5.26,1.8,18.84,7.28,0.76,44.87,43.31,Tupelo,9122.46,0.95,886.7
2.93,1.53,14.59,6.71,0.75,33.87,36.6,Wildflower,7888.77,0.68,219.42
1.49,1.44,18.81,3.94,0.85,29.51,40.32,Thyme,5524.94,1.0,916.22
4.0,1.26,20.84,2.6,0.76,20.51,35.85,Sage,6708.7,0.66,612.96
7.73,1.76,15.15,5.51,0.87,31.18,31.4,Rosemary,9032.85,0.68,514.7
9.79,1.31,13.46,6.98,0.88,39.83,40.75,Buckwheat,6703.3,0.66,449.49
3.56,1.59,23.1,3.33,0.72,47.61,21.63,Alfalfa,9288.22,0.8,344.72
1.82,1.54,12.66,6.09,0.79,20.93,40.59,Chestnut,6771.34,0.64,615.46
8.13,1.63,24.94,5.01,0.77,24.64,34.65,Alfalfa,9266.88,0.66,286.27
4.47,1.75,24.03,3.01,0.78,28.88,41.9,Avocado,8591.96,0.8,778.25
8.07,1.35,16.02,3.7,0.86,37.97,40.24,Buckwheat,3195.3,0.82,559.08
5.44,1.48,16.76,6.64,0.86,21.26,29.65,Rosemary,3405.43,0.97,733.82
4.92,1.78,16.75,4.71,0.82,29.31,33.59,Orange Blossom,7311.23,1.0,251.38
9.8,1.72,18.15,6.55,0.75,22.03,30.07,Wildflower,2152.53,0.64,204.28
5.41,1.56,18.48,7.09,0.72,21.71,20.25,Wildflower,5122.13,0.95,304.78
7.15,1.44,22.04,3.49,0.84,37.46,31.79,Chestnut,5064.69,1.0,966.61
7.69,1.59,21.33,4.34,0.81,31.95,26.48,Lavender,3630.85,0.84,508.35
7.32,1.33,14.69,2.99,0.88,20.33,32.01,Avocado,3204.64,0.66,646.3
5.12,1.39,18.8,4.01,0.74,20.68,38.83,Blueberry,2247.31,1.0,946.46
4.69,1.58,17.38,5.43,0.84,29.05,20.05,Eucalyptus,2933.76,0.85,588.17
3.55,1.47,14.14,5.94,0.88,44.77,42.82,Orange Blossom,9223.57,0.64,160.06
4.62,1.37,22.87,2.66,0.88,34.44,41.71,Lavender,9878.91,0.87,525.28
3.32,1.81,14.42,3.18,0.76,27.45,39.12,Orange Blossom,8072.13,0.82,206.6
2.4,1.61,17.41,3.55,0.8,37.79,35.5,Chestnut,4433.98,1.0,966.61
6.56,1.58,19.6,2.51,0.76,34.57,29.97,Lavender,3387.5,0.99,599.01
8.94,1.54,19.51,2.88,0.76,38.45,34.18,Blueberry,6686.58,0.68,645.24
5.21,1.56,15.64,7.2,0.89,45.33,32.07,Blueberry,5525.76,0.97,919.93
7.44,1.41,17.91,7.04,0.81,47.44,35.24,Lavender,4344.08,1.0,603.85
9.86,1.54,15.94,3.51,0.71,20.81,35.45,Sunflower,8061.7,0.82,728.14
7.08,1.34,18.34,6.89,0.79,28.08,37.71,Thyme,2817.73,0.97,890.54
9.55,1.43,13.1,5.93,0.85,43.47,39.82,Acacia,8460.6,0.9,490.1
8.77,1.51,23.51,5.9,0.82,43.78,40.19,Buckwheat,4627.57,0.64,435.8
7.37,1.82,15.16,5.99,0.79,28.01,31.23,Eucalyptus,2620.55,0.66,459.59
4.79,1.84,16.11,6.71,0.71,35.81,21.11,Chestnut,6641.43,0.66,634.8
8.28,1.56,17.19,5.95,0.77,46.73,30.01,Avocado,6353.58,0.87,851.56
1.15,1.47,24.44,4.86,0.79,37.18,26.51,Rosemary,8933.07,0.84,635.59
1.82,1.23,13.32,7.45,0.7,20.68,27.54,Orange Blossom,6540.25,0.66,166.35
2.45,1.48,22.85,5.9,0.84,37.53,32.56,Rosemary,2736.21,0.68,514.7
3.4,1.35,19.14,5.79,0.89,28.83,34.95,Avocado,8649.61,0.66,646.3
4.07,1.63,18.77,5.94,0.81,21.02,38.6,Clover,5617.86,0.66,139.71
2.91,1.24,21.74,5.08,0.77,36.25,32.36,Lavender,8235.22,0.68,411.67
1.76,1.51,16.1,3.72,0.79,45.99,31.89,Wildflower,4067.97,0.82,264.51
2.74,1.36,22.83,5.13,0.7,20.51,44.11,Sunflower,3392.54,0.88,776.91
2.65,1.28,13.9,4.49,0.74,30.8,37.27,Clover,2996.5,0.84,177.74
9.54,1.34,17.84,4.17,0.83,39.47,26.07,Eucalyptus,5138.43,1.0,694.53
9.4,1.37,22.86,7.11,0.72,37.59,36.51,Acacia,3655.16,0.92,500.98
1.24,1.54,16.49,5.5,0.82,45.72,41.83,Borage,3609.08,0.64,474.29
8.56,1.43,17.93,3.96,0.88,25.16,38.92,Rosemary,9567.64,1.0,754.98
8.34,1.73,22.54,5.06,0.87,48.51,42.37,Manuka,7208.48,0.64,621.87
1.89,1.33,24.02,5.27,0.87,48.58,33.66,Chestnut,5105.08,0.66,639.64
2.43,1.45,18.56,2.53,0.72,49.74,36.56,Acacia,4060.01,0.66,359.59
7.97,1.27,24.88,4.68,0.74,45.9,43.08,Borage,1528.3,0.77,573.43
2.44,1.55,12.0,3.71,0.84,40.4,37.86,Acacia,2187.52,0.8,431.91
5.63,1.61,24.32,6.41,0.74,39.05,24.16,Rosemary,9449.64,0.97,730.04
3.53,1.57,19.88,5.86,0.82,27.28,31.12,Clover,1639.56,0.64,134.0
3.07,1.74,23.37,4.34,0.82,34.65,26.73,Wildflower,7290.35,0.84,270.95
8.16,1.64,21.36,5.55,0.75,41.09,43.11,Eucalyptus,6800.53,0.64,442.21
7.58,1.65,21.74,4.08,0.79,28.21,44.95,Eucalyptus,4918.76,0.8,553.41
1.87,1.43,20.69,5.62,0.81,45.49,30.87,Eucalyptus,8625.63,0.9,626.4
5.81,1.22,23.76,4.76,0.82,38.3,30.78,Wildflower,1909.43,1.0,321.85
2.12,1.38,19.05,2.62,0.7,28.63,38.41,Alfalfa,9605.06,0.88,378.49
2.95,1.48,18.09,5.84,0.71,44.87,28.5,Eucalyptus,4470.24,0.87,605.54
6.96,1.7,13.9,3.36,0.75,35.88,38.37,Rosemary,3414.34,1.0,754.98
3.34,1.8,17.69,7.19,0.7,33.25,36.23,Sunflower,5903.19,0.89,790.21
5.31,1.81,24.25,4.4,0.78,47.64,22.87,Avocado,8038.61,1.0,976.69
3.01,1.27,18.12,6.0,0.73,39.82,44.52,Acacia,1875.7,0.63,342.19
1.24,1.63,14.92,7.44,0.81,26.17,31.22,Heather,1886.31,0.64,587.93
1.28,1.81,20.51,6.41,0.82,33.54,25.85,Thyme,1546.45,0.66,599.87
4.72,1.37,24.36,3.11,0.72,41.19,21.02,Wildflower,8127.54,1.0,321.85
3.88,1.48,21.54,5.08,0.71,21.48,26.01,Buckwheat,4270.22,0.66,452.92
7.95,1.82,24.94,3.17,0.75,29.59,36.13,Buckwheat,7493.93,0.82,562.51
2.59,1.44,20.09,6.5,0.73,28.53,25.55,Buckwheat,9929.28,0.88,598.81
1.03,1.35,21.73,6.18,0.85,48.55,29.3,Thyme,8493.29,0.66,606.29
7.8,1.62,16.25,3.23,0.78,46.35,44.46,Tupelo,6901.67,0.8,746.12
4.32,1.84,12.08,7.13,0.9,48.74,31.63,Buckwheat,2987.04,0.66,452.92
2.07,1.31,20.48,4.01,0.79,44.41,25.84,Sunflower,8033.38,0.82,728.14
3.84,1.27,24.28,3.97,0.89,35.05,41.63,Manuka,7512.02,0.82,797.8
2.62,1.31,19.06,6.6,0.78,29.46,32.52,Manuka,9952.56,0.64,619.92
9.17,1.64,13.87,3.12,0.86,23.65,22.12,Blueberry,6523.93,0.8,754.16
9.56,1.23,19.07,6.05,0.89,39.41,32.41,Sage,3110.13,0.68,631.49
1.11,1.61,23.15,2.87,0.72,20.64,29.59,Blueberry,9532.77,0.64,600.73
4.34,1.6,12.64,4.91,0.82,26.81,42.87,Acacia,7974.89,0.8,433.0
1.51,1.77,13.93,4.73,0.79,30.85,42.02,Borage,6151.84,0.82,608.46
6.69,1.41,20.96,4.29,0.77,28.87,27.32,Eucalyptus,8184.09,1.0,694.53
1.23,1.78,20.54,7.01,0.73,32.82,28.51,Tupelo,5662.42,0.68,638.37
8.99,1.34,23.9,4.7,0.88,48.38,30.65,Buckwheat,3947.02,0.82,562.51
7.31,1.66,22.19,4.51,0.74,39.56,34.77,Thyme,3453.46,0.84,771.33
9.59,1.47,22.33,3.98,0.72,33.92,33.31,Sage,2389.76,0.82,754.78
9.68,1.36,15.94,6.99,0.84,47.49,25.61,Eucalyptus,1558.57,0.88,607.63
9.44,1.5,15.3,4.99,0.71,26.94,29.88,Tupelo,6825.39,0.82,769.55
7.68,1.64,21.99,3.55,0.81,39.74,29.7,Heather,9547.91,0.82,754.78
3.43,1.47,21.33,2.92,0.72,22.16,42.31,Buckwheat,4931.71,0.64,435.8
3.7,1.75,17.08,7.24,0.87,33.11,34.38,Borage,2181.67,0.86,644.25
8.45,1.3,15.82,6.16,0.9,47.13,20.6,Wildflower,3583.9,0.64,204.93
5.24,1.5,23.94,5.98,0.81,38.5,28.21,Sage,2610.5,0.99,918.88
9.08,1.77,12.86,2.63,0.74,30.41,26.61,Manuka,6180.18,0.68,665.85
1.82,1.72,20.05,7.3,0.79,43.62,21.34,Tupelo,8279.15,0.64,596.2
6.78,1.63,24.83,5.11,0.83,45.1,43.55,Sunflower,8771.96,0.95,838.98
5.72,1.22,24.22,4.58,0.77,42.58,34.05,Heather,2058.82,1.0,926.3
3.18,1.85,14.55,2.96,0.79,39.72,24.75,Tupelo,8866.96,0.66,614.94
8.43,1.6,16.56,6.19,0.87,48.82,29.87,Thyme,4097.02,0.66,606.29
5.88,1.48,24.76,7.33,0.72,31.54,42.12,Tupelo,9081.19,0.97,905.45
2.14,1.59,14.51,6.47,0.77,37.16,39.68,Wildflower,7660.29,0.68,219.42
4.76,1.22,20.66,4.42,0.76,31.36,36.14,Chestnut,9344.17,0.84,813.75
2.14,1.46,12.71,6.84,0.71,25.67,33.82,Alfalfa,6227.61,0.66,286.27
5.97,1.47,15.98,5.38,0.73,34.38,35.84,Sunflower,3331.39,0.99,878.89
9.06,1.41,21.54,4.5,0.9,33.0,36.82,Sage,8363.33,1.0,926.3
4.18,1.25,23.26,3.93,0.89,41.91,24.89,Borage,5430.13,0.8,593.55
9.73,1.32,16.87,5.79,0.7,26.43,39.32,Eucalyptus,3796.61,0.87,605.54
5.3,1.44,16.2,3.36,0.86,32.36,40.71,Lavender,4047.25,1.0,603.85
5.18,1.49,21.1,4.72,0.82,37.02,33.88,Chestnut,6911.57,1.0,966.61
6.96,1.62,17.21,3.63,0.73,44.55,33.45,Acacia,8890.33,1.0,543.41
7.63,1.47,20.69,6.99,0.85,49.87,25.01,Alfalfa,3990.94,0.66,286.27
6.18,1.42,16.37,4.99,0.9,47.69,24.6,Rosemary,9159.67,1.0,754.98
4.5,1.52,21.91,5.39,0.74,42.88,35.47,Borage,4929.13,0.66,492.92
8.83,1.52,14.22,3.97,0.71,44.68,30.99,Clover,5776.91,0.82,173.51
3.06,1.23,14.1,5.88,0.8,48.77,20.54,Borage,9932.95,0.61,454.17
4.92,1.81,16.95,3.16,0.88,45.33,34.39,Lavender,9171.28,1.0,603.85
7.63,1.63,12.86,7.22,0.78,22.14,30.16,Alfalfa,7695.77,0.66,286.27
9.97,1.53,12.63,3.86,0.88,30.49,24.81,Lavender,2485.54,0.79,476.93
8.18,1.76,20.33,5.1,0.77,39.41,34.45,Blueberry,9401.67,0.68,645.24
3.37,1.61,15.62,2.99,0.77,33.09,29.83,Rosemary,8115.16,0.68,514.7
7.67,1.7,13.46,6.71,0.87,29.82,21.73,Alfalfa,7019.31,0.64,275.45
3.43,1.45,20.37,6.05,0.85,41.07,37.81,Avocado,7740.38,0.9,880.89
1.25,1.56,15.72,5.72,0.82,21.4,37.35,Sunflower,3230.26,0.66,586.28
9.18,1.83,23.63,2.54,0.79,45.68,23.3,Heather,4609.64,0.64,589.79
4.84,1.66,12.48,5.41,0.77,39.78,28.31,Lavender,7141.15,0.99,599.01
7.21,1.59,12.61,4.46,0.72,38.26,37.68,Wildflower,7605.07,0.84,270.95
6.23,1.57,19.99,7.03,0.8,34.95,35.8,Wildflower,4571.91,0.99,319.27
9.34,1.62,24.12,3.24,0.79,47.71,44.86,Alfalfa,6577.29,0.8,344.72
4.65,1.79,23.73,4.3,0.7,49.6,21.46,Blueberry,9597.03,0.77,728.58
7.42,1.27,24.93,6.31,0.84,32.14,41.58,Sunflower,2956.04,0.66,581.85
6.36,1.25,20.0,2.74,0.77,40.03,24.75,Eucalyptus,5138.31,0.95,657.68
3.33,1.58,24.95,4.17,0.78,29.84,24.12,Tupelo,5491.09,0.8,746.12
9.99,1.76,18.58,4.68,0.86,32.17,31.24,Eucalyptus,3114.75,0.84,584.69
7.2,1.71,23.28,2.51,0.83,32.52,27.15,Chestnut,3451.12,0.68,658.98
9.99,1.61,24.63,5.53,0.81,25.84,37.78,Eucalyptus,9066.93,0.66,459.59
4.01,1.66,21.06,4.38,0.86,32.58,22.18,Borage,9100.91,0.82,608.46
8.41,1.4,23.01,6.24,0.77,22.38,38.81,Eucalyptus,6959.15,0.9,626.4
8.83,1.57,22.45,2.95,0.83,41.3,32.2,Avocado,2693.01,0.66,646.3
8.6,1.69,13.66,2.94,0.89,40.84,34.18,Tupelo,5061.68,0.66,619.63
2.41,1.5,21.46,5.51,0.74,45.54,20.43,Sage,1861.22,0.61,564.76
7.89,1.39,18.7,3.15,0.77,48.44,37.5,Acacia,7956.85,1.0,543.41
